subject,arm,cam_a,cam_b,point,raw_mm,aligned_mm
train36,T,webcam_c,basler,nose78(base of nose),1.177,0.972
train36,T,webcam_c,basler,nose84(base of nose),0.615,0.745
train36,S,webcam_l,basler,eye35(outer corner),1.391,1.166
train36,S,webcam_l,basler,eye39(inner corner),1.252,1.225
train36,S,webcam_l,basler,eye89(inner corner),1.921,1.954
train36,S,webcam_l,basler,eye93(outer corner),0.509,0.486
train36,S,webcam_l,basler,nose78(base of nose),2.514,3.243
train36,S,webcam_l,basler,nose84(base of nose),3.885,3.192
train36,T,webcam_l,basler,eye35(outer corner),0.958,0.966
train36,T,webcam_l,basler,eye39(inner corner),1.176,1.196
train36,T,webcam_l,basler,eye89(inner corner),1.104,0.917
train36,T,webcam_l,basler,eye93(outer corner),0.864,0.629
train36,T,webcam_l,basler,nose78(base of nose),2.563,3.042
train36,T,webcam_l,basler,nose84(base of nose),3.409,3.000
train36,S,webcam_l,webcam_c,eye35(outer corner),1.061,2.029
train36,S,webcam_l,webcam_c,eye39(inner corner),2.024,1.005
train36,S,webcam_l,webcam_c,eye89(inner corner),3.106,2.445
train36,S,webcam_l,webcam_c,eye93(outer corner),0.805,1.273
train36,S,webcam_l,webcam_c,nose78(base of nose),1.946,2.250
train36,S,webcam_l,webcam_c,nose84(base of nose),3.285,2.820
train36,T,webcam_l,webcam_c,eye35(outer corner),0.911,1.357
train36,T,webcam_l,webcam_c,eye39(inner corner),0.588,0.387
train36,T,webcam_l,webcam_c,eye89(inner corner),2.454,2.109
train36,T,webcam_l,webcam_c,eye93(outer corner),0.804,1.006
train36,T,webcam_l,webcam_c,nose78(base of nose),1.663,2.347
train36,T,webcam_l,webcam_c,nose84(base of nose),3.464,2.796
train36,S,webcam_r,basler,eye35(outer corner),0.602,0.250
train36,S,webcam_r,basler,eye39(inner corner),1.359,1.074
train36,S,webcam_r,basler,eye89(inner corner),1.339,1.103
train36,S,webcam_r,basler,eye93(outer corner),2.140,2.354
train36,S,webcam_r,basler,nose78(base of nose),4.618,3.811
train36,S,webcam_r,basler,nose84(base of nose),3.107,3.908
train36,T,webcam_r,basler,eye35(outer corner),0.467,0.364
train36,T,webcam_r,basler,eye39(inner corner),1.289,1.146
train36,T,webcam_r,basler,eye89(inner corner),0.192,0.183
train36,T,webcam_r,basler,eye93(outer corner),1.459,1.547
train36,T,webcam_r,basler,nose78(base of nose),3.738,3.323
train36,T,webcam_r,basler,nose84(base of nose),3.157,3.551
train36,S,webcam_r,webcam_c,eye35(outer corner),1.355,1.357
train36,S,webcam_r,webcam_c,eye39(inner corner),4.490,3.133
train36,S,webcam_r,webcam_c,eye89(inner corner),2.700,1.723
train36,S,webcam_r,webcam_c,eye93(outer corner),2.839,3.607
train36,S,webcam_r,webcam_c,nose78(base of nose),5.349,4.932
train36,S,webcam_r,webcam_c,nose84(base of nose),3.989,4.698
train36,T,webcam_r,webcam_c,eye35(outer corner),1.009,1.008
train36,T,webcam_r,webcam_c,eye39(inner corner),2.235,1.859
train36,T,webcam_r,webcam_c,eye89(inner corner),1.652,1.354
train36,T,webcam_r,webcam_c,eye93(outer corner),2.519,2.782
train36,T,webcam_r,webcam_c,nose78(base of nose),4.811,4.190
train36,T,webcam_r,webcam_c,nose84(base of nose),3.428,4.099
train36,S,webcam_r,webcam_l,eye35(outer corner),1.812,1.261
train36,S,webcam_r,webcam_l,eye39(inner corner),2.504,2.142
train36,S,webcam_r,webcam_l,eye89(inner corner),0.777,1.039
train36,S,webcam_r,webcam_l,eye93(outer corner),2.204,2.283
train36,S,webcam_r,webcam_l,nose78(base of nose),6.986,6.870
train36,S,webcam_r,webcam_l,nose84(base of nose),6.638,6.860
train36,T,webcam_r,webcam_l,eye35(outer corner),1.289,1.096
train36,T,webcam_r,webcam_l,eye39(inner corner),1.830,1.801
train36,T,webcam_r,webcam_l,eye89(inner corner),1.045,0.931
train36,T,webcam_r,webcam_l,eye93(outer corner),2.181,1.925
train36,T,webcam_r,webcam_l,nose78(base of nose),6.177,6.286
train36,T,webcam_r,webcam_l,nose84(base of nose),6.329,6.345
train34,S,webcam_c,basler,eye35(outer corner),1.462,0.906
train34,S,webcam_c,basler,eye39(inner corner),2.353,1.574
train34,S,webcam_c,basler,eye89(inner corner),3.194,2.584
train34,S,webcam_c,basler,eye93(outer corner),1.289,1.533
train34,S,webcam_c,basler,nose78(base of nose),1.200,0.676
train34,S,webcam_c,basler,nose84(base of nose),1.130,1.553
train34,T,webcam_c,basler,eye35(outer corner),1.023,1.115
train34,T,webcam_c,basler,eye39(inner corner),1.343,1.286
train34,T,webcam_c,basler,eye89(inner corner),1.878,1.873
train34,T,webcam_c,basler,eye93(outer corner),1.393,1.333
train34,T,webcam_c,basler,nose78(base of nose),0.399,0.341
train34,T,webcam_c,basler,nose84(base of nose),0.597,0.620
train34,S,webcam_l,basler,eye35(outer corner),1.771,1.590
train34,S,webcam_l,basler,eye39(inner corner),1.219,0.922
train34,S,webcam_l,basler,eye89(inner corner),3.694,3.563
train34,S,webcam_l,basler,eye93(outer corner),1.389,1.601
train34,S,webcam_l,basler,nose78(base of nose),0.991,1.415
train34,S,webcam_l,basler,nose84(base of nose),2.060,1.951
train34,T,webcam_l,basler,eye35(outer corner),1.909,1.923
train34,T,webcam_l,basler,eye39(inner corner),1.085,1.061
train34,T,webcam_l,basler,eye89(inner corner),3.548,3.597
train34,T,webcam_l,basler,eye93(outer corner),2.158,2.054
train34,T,webcam_l,basler,nose78(base of nose),0.989,1.210
train34,T,webcam_l,basler,nose84(base of nose),1.652,1.451
train34,S,webcam_l,webcam_c,eye35(outer corner),2.920,0.730
train34,S,webcam_l,webcam_c,eye39(inner corner),2.050,0.804
train34,S,webcam_l,webcam_c,eye89(inner corner),0.912,1.352
train34,S,webcam_l,webcam_c,eye93(outer corner),0.630,0.733
train34,S,webcam_l,webcam_c,nose78(base of nose),0.413,1.087
train34,S,webcam_l,webcam_c,nose84(base of nose),1.137,0.917
train34,T,webcam_l,webcam_c,eye35(outer corner),1.380,1.235
train34,T,webcam_l,webcam_c,eye39(inner corner),0.607,0.620
train34,T,webcam_l,webcam_c,eye89(inner corner),2.319,2.295
train34,T,webcam_l,webcam_c,eye93(outer corner),1.166,1.284
train34,T,webcam_l,webcam_c,nose78(base of nose),0.761,1.014
train34,T,webcam_l,webcam_c,nose84(base of nose),1.361,1.193
train34,S,webcam_r,basler,eye35(outer corner),2.172,1.009
train34,S,webcam_r,basler,eye39(inner corner),1.524,1.202
train34,S,webcam_r,basler,eye89(inner corner),1.717,1.271
train34,S,webcam_r,basler,eye93(outer corner),1.483,0.895
train34,S,webcam_r,basler,nose78(base of nose),1.130,1.219
train34,S,webcam_r,basler,nose84(base of nose),1.120,1.803
train34,T,webcam_r,basler,eye35(outer corner),1.816,1.211
train34,T,webcam_r,basler,eye39(inner corner),1.302,1.230
train34,T,webcam_r,basler,eye89(inner corner),1.762,1.611
train34,T,webcam_r,basler,eye93(outer corner),0.851,0.964
train34,T,webcam_r,basler,nose78(base of nose),1.582,1.648
train34,T,webcam_r,basler,nose84(base of nose),1.725,2.014
train34,S,webcam_r,webcam_c,eye35(outer corner),1.049,1.517
train34,S,webcam_r,webcam_c,eye39(inner corner),1.456,0.990
train34,S,webcam_r,webcam_c,eye89(inner corner),3.279,2.406
train34,S,webcam_r,webcam_c,eye93(outer corner),0.745,0.801
train34,S,webcam_r,webcam_c,nose78(base of nose),2.010,1.698
train34,S,webcam_r,webcam_c,nose84(base of nose),1.418,2.012
train34,T,webcam_r,webcam_c,eye35(outer corner),1.953,1.455
train34,T,webcam_r,webcam_c,eye39(inner corner),0.988,0.888
train34,T,webcam_r,webcam_c,eye89(inner corner),2.310,2.357
train34,T,webcam_r,webcam_c,eye93(outer corner),0.829,0.895
train34,T,webcam_r,webcam_c,nose78(base of nose),1.838,1.788
train34,T,webcam_r,webcam_c,nose84(base of nose),1.838,2.098
train34,S,webcam_r,webcam_l,eye35(outer corner),3.645,1.997
train34,S,webcam_r,webcam_l,eye39(inner corner),1.644,1.032
train34,S,webcam_r,webcam_l,eye89(inner corner),4.075,3.615
train34,S,webcam_r,webcam_l,eye93(outer corner),0.296,1.220
train34,S,webcam_r,webcam_l,nose78(base of nose),1.822,2.502
train34,S,webcam_r,webcam_l,nose84(base of nose),2.411,2.878
train34,T,webcam_r,webcam_l,eye35(outer corner),3.249,2.507
train34,T,webcam_r,webcam_l,eye39(inner corner),1.130,1.150
train34,T,webcam_r,webcam_l,eye89(inner corner),4.479,4.467
train34,T,webcam_r,webcam_l,eye93(outer corner),1.801,2.085
train34,T,webcam_r,webcam_l,nose78(base of nose),2.448,2.710
train34,T,webcam_r,webcam_l,nose84(base of nose),3.054,3.164
val01,S,webcam_l,webcam_c,eye35(outer corner),1.641,0.754
val01,S,webcam_l,webcam_c,eye39(inner corner),0.993,0.736
val01,S,webcam_l,webcam_c,eye89(inner corner),1.865,1.591
val01,S,webcam_l,webcam_c,eye93(outer corner),0.859,0.917
val01,S,webcam_l,webcam_c,nose78(base of nose),0.714,1.297
val01,S,webcam_l,webcam_c,nose84(base of nose),1.375,1.375
val01,T,webcam_l,webcam_c,eye35(outer corner),0.906,0.619
val01,T,webcam_l,webcam_c,eye39(inner corner),1.028,0.894
val01,T,webcam_l,webcam_c,eye89(inner corner),1.645,1.419
val01,T,webcam_l,webcam_c,eye93(outer corner),0.943,0.824
val01,T,webcam_l,webcam_c,nose78(base of nose),1.037,1.573
val01,T,webcam_l,webcam_c,nose84(base of nose),1.942,1.708
val01,S,webcam_r,webcam_c,eye35(outer corner),1.540,1.359
val01,S,webcam_r,webcam_c,eye39(inner corner),1.471,1.425
val01,S,webcam_r,webcam_c,eye89(inner corner),2.090,1.768
val01,S,webcam_r,webcam_c,eye93(outer corner),0.527,0.826
val01,S,webcam_r,webcam_c,nose78(base of nose),0.746,1.168
val01,S,webcam_r,webcam_c,nose84(base of nose),1.523,1.210
val01,T,webcam_r,webcam_c,eye35(outer corner),1.662,1.461
val01,T,webcam_r,webcam_c,eye39(inner corner),1.578,1.599
val01,T,webcam_r,webcam_c,eye89(inner corner),2.107,1.927
val01,T,webcam_r,webcam_c,eye93(outer corner),0.981,1.281
val01,T,webcam_r,webcam_c,nose78(base of nose),0.858,1.005
val01,T,webcam_r,webcam_c,nose84(base of nose),1.168,0.942
val01,S,webcam_r,webcam_l,eye35(outer corner),2.978,1.826
val01,S,webcam_r,webcam_l,eye39(inner corner),1.251,1.341
val01,S,webcam_r,webcam_l,eye89(inner corner),3.748,3.077
val01,S,webcam_r,webcam_l,eye93(outer corner),0.908,1.449
val01,S,webcam_r,webcam_l,nose78(base of nose),1.014,2.169
val01,S,webcam_r,webcam_l,nose84(base of nose),2.803,2.492
val01,T,webcam_r,webcam_l,eye35(outer corner),2.346,1.695
val01,T,webcam_r,webcam_l,eye39(inner corner),1.139,1.137
val01,T,webcam_r,webcam_l,eye89(inner corner),3.520,3.018
val01,T,webcam_r,webcam_l,eye93(outer corner),0.753,1.483
val01,T,webcam_r,webcam_l,nose78(base of nose),1.161,2.184
val01,T,webcam_r,webcam_l,nose84(base of nose),2.954,2.432
train32,S,webcam_c,basler,eye35(outer corner),1.081,0.808
train32,S,webcam_c,basler,eye39(inner corner),1.548,1.595
train32,S,webcam_c,basler,eye89(inner corner),1.252,1.090
train32,S,webcam_c,basler,eye93(outer corner),1.500,1.132
train32,S,webcam_c,basler,nose78(base of nose),1.709,1.988
train32,S,webcam_c,basler,nose84(base of nose),2.219,2.188
train32,T,webcam_c,basler,eye35(outer corner),0.612,0.550
train32,T,webcam_c,basler,eye39(inner corner),1.351,1.311
train32,T,webcam_c,basler,eye89(inner corner),1.495,1.148
train32,T,webcam_c,basler,eye93(outer corner),1.206,1.031
train32,T,webcam_c,basler,nose78(base of nose),0.887,1.198
train32,T,webcam_c,basler,nose84(base of nose),1.380,1.381
train32,S,webcam_l,basler,eye35(outer corner),0.838,0.735
train32,S,webcam_l,basler,eye39(inner corner),1.632,1.715
train32,S,webcam_l,basler,eye89(inner corner),2.040,2.044
train32,S,webcam_l,basler,eye93(outer corner),0.835,0.682
train32,S,webcam_l,basler,nose78(base of nose),0.395,0.849
train32,S,webcam_l,basler,nose84(base of nose),1.472,1.046
train32,T,webcam_l,basler,eye35(outer corner),1.031,1.106
train32,T,webcam_l,basler,eye39(inner corner),0.645,0.711
train32,T,webcam_l,basler,eye89(inner corner),2.824,2.623
train32,T,webcam_l,basler,eye93(outer corner),0.779,0.972
train32,T,webcam_l,basler,nose78(base of nose),1.109,1.894
train32,T,webcam_l,basler,nose84(base of nose),2.746,2.057
train32,S,webcam_l,webcam_c,eye35(outer corner),0.380,0.366
train32,S,webcam_l,webcam_c,eye39(inner corner),2.760,2.702
train32,S,webcam_l,webcam_c,eye89(inner corner),3.095,2.781
train32,S,webcam_l,webcam_c,eye93(outer corner),0.671,0.695
train32,S,webcam_l,webcam_c,nose78(base of nose),2.078,2.788
train32,S,webcam_l,webcam_c,nose84(base of nose),3.545,3.133
train32,T,webcam_l,webcam_c,eye35(outer corner),1.158,1.034
train32,T,webcam_l,webcam_c,eye39(inner corner),1.433,1.483
train32,T,webcam_l,webcam_c,eye89(inner corner),4.017,3.485
train32,T,webcam_l,webcam_c,eye93(outer corner),0.511,1.028
train32,T,webcam_l,webcam_c,nose78(base of nose),1.961,3.017
train32,T,webcam_l,webcam_c,nose84(base of nose),4.116,3.462
train32,S,webcam_r,basler,eye35(outer corner),1.183,1.058
train32,S,webcam_r,basler,eye39(inner corner),1.031,1.157
train32,S,webcam_r,basler,eye89(inner corner),0.409,0.261
train32,S,webcam_r,basler,eye93(outer corner),1.525,1.237
train32,S,webcam_r,basler,nose78(base of nose),3.592,3.032
train32,S,webcam_r,basler,nose84(base of nose),2.788,3.372
train32,T,webcam_r,basler,eye35(outer corner),1.614,1.462
train32,T,webcam_r,basler,eye39(inner corner),1.215,1.261
train32,T,webcam_r,basler,eye89(inner corner),0.306,0.439
train32,T,webcam_r,basler,eye93(outer corner),0.809,0.854
train32,T,webcam_r,basler,nose78(base of nose),3.043,2.737
train32,T,webcam_r,basler,nose84(base of nose),2.826,3.102
train32,S,webcam_r,webcam_c,eye35(outer corner),0.911,1.095
train32,S,webcam_r,webcam_c,eye39(inner corner),1.127,1.092
train32,S,webcam_r,webcam_c,eye89(inner corner),1.085,0.894
train32,S,webcam_r,webcam_c,eye93(outer corner),0.488,0.891
train32,S,webcam_r,webcam_c,nose78(base of nose),2.127,1.428
train32,S,webcam_r,webcam_c,nose84(base of nose),1.509,1.637
train32,T,webcam_r,webcam_c,eye35(outer corner),1.414,1.593
train32,T,webcam_r,webcam_c,eye39(inner corner),1.458,1.551
train32,T,webcam_r,webcam_c,eye89(inner corner),1.212,0.783
train32,T,webcam_r,webcam_c,eye93(outer corner),0.523,0.718
train32,T,webcam_r,webcam_c,nose78(base of nose),2.367,1.791
train32,T,webcam_r,webcam_c,nose84(base of nose),1.773,1.944
train32,S,webcam_r,webcam_l,eye35(outer corner),1.052,1.127
train32,S,webcam_r,webcam_l,eye39(inner corner),2.202,2.264
train32,S,webcam_r,webcam_l,eye89(inner corner),2.410,2.241
train32,S,webcam_r,webcam_l,eye93(outer corner),0.784,0.609
train32,S,webcam_r,webcam_l,nose78(base of nose),3.983,3.851
train32,S,webcam_r,webcam_l,nose84(base of nose),4.136,4.308
train32,T,webcam_r,webcam_l,eye35(outer corner),2.517,2.461
train32,T,webcam_r,webcam_l,eye39(inner corner),1.405,1.378
train32,T,webcam_r,webcam_l,eye89(inner corner),3.096,3.029
train32,T,webcam_r,webcam_l,eye93(outer corner),0.313,0.402
train32,T,webcam_r,webcam_l,nose78(base of nose),4.128,4.599
train32,T,webcam_r,webcam_l,nose84(base of nose),5.457,5.081
train38,S,webcam_c,basler,eye35(outer corner),0.770,1.097
train38,S,webcam_c,basler,eye39(inner corner),1.733,1.500
train38,S,webcam_c,basler,eye89(inner corner),2.226,1.713
train38,S,webcam_c,basler,eye93(outer corner),0.738,1.329
train38,S,webcam_c,basler,nose78(base of nose),0.841,0.630
train38,S,webcam_c,basler,nose84(base of nose),0.129,0.197
train38,T,webcam_c,basler,eye35(outer corner),0.898,0.857
train38,T,webcam_c,basler,eye39(inner corner),1.916,1.975
train38,T,webcam_c,basler,eye89(inner corner),1.068,0.819
train38,T,webcam_c,basler,eye93(outer corner),0.740,0.686
train38,T,webcam_c,basler,nose78(base of nose),0.884,0.795
train38,T,webcam_c,basler,nose84(base of nose),0.183,0.252
train38,S,webcam_l,basler,eye35(outer corner),0.923,2.007
train38,S,webcam_l,basler,eye39(inner corner),3.380,2.931
train38,S,webcam_l,basler,eye89(inner corner),2.082,2.330
train38,S,webcam_l,basler,eye93(outer corner),3.438,2.605
train38,S,webcam_l,basler,nose78(base of nose),1.774,1.454
train38,S,webcam_l,basler,nose84(base of nose),0.679,1.103
train38,T,webcam_l,basler,eye35(outer corner),0.391,0.258
train38,T,webcam_l,basler,eye39(inner corner),1.113,0.949
train38,T,webcam_l,basler,eye89(inner corner),1.415,1.357
train38,T,webcam_l,basler,eye93(outer corner),1.607,1.387
train38,T,webcam_l,basler,nose78(base of nose),1.708,2.105
train38,T,webcam_l,basler,nose84(base of nose),2.123,1.939
train38,S,webcam_l,webcam_c,eye35(outer corner),1.128,1.247
train38,S,webcam_l,webcam_c,eye39(inner corner),2.724,2.912
train38,S,webcam_l,webcam_c,eye89(inner corner),1.406,1.205
train38,S,webcam_l,webcam_c,eye93(outer corner),2.815,1.645
train38,S,webcam_l,webcam_c,nose78(base of nose),1.531,1.282
train38,S,webcam_l,webcam_c,nose84(base of nose),0.656,1.050
train38,T,webcam_l,webcam_c,eye35(outer corner),0.664,0.709
train38,T,webcam_l,webcam_c,eye39(inner corner),2.196,2.206
train38,T,webcam_l,webcam_c,eye89(inner corner),1.265,1.036
train38,T,webcam_l,webcam_c,eye93(outer corner),1.970,1.415
train38,T,webcam_l,webcam_c,nose78(base of nose),2.134,2.302
train38,T,webcam_l,webcam_c,nose84(base of nose),1.968,2.132
train38,S,webcam_r,basler,eye35(outer corner),2.805,2.605
train38,S,webcam_r,basler,eye39(inner corner),2.252,2.215
train38,S,webcam_r,basler,eye89(inner corner),3.600,3.449
train38,S,webcam_r,basler,eye93(outer corner),1.371,1.673
train38,S,webcam_r,basler,nose78(base of nose),2.620,2.786
train38,S,webcam_r,basler,nose84(base of nose),2.929,2.951
train38,T,webcam_r,basler,eye35(outer corner),2.243,2.104
train38,T,webcam_r,basler,eye39(inner corner),2.172,2.124
train38,T,webcam_r,basler,eye89(inner corner),2.694,2.642
train38,T,webcam_r,basler,eye93(outer corner),0.869,1.053
train38,T,webcam_r,basler,nose78(base of nose),2.514,2.659
train38,T,webcam_r,basler,nose84(base of nose),2.880,2.846
train38,S,webcam_r,webcam_c,eye35(outer corner),2.389,1.821
train38,S,webcam_r,webcam_c,eye39(inner corner),1.404,1.192
train38,S,webcam_r,webcam_c,eye89(inner corner),2.184,2.365
train38,S,webcam_r,webcam_c,eye93(outer corner),1.037,0.945
train38,S,webcam_r,webcam_c,nose78(base of nose),2.711,2.795
train38,S,webcam_r,webcam_c,nose84(base of nose),2.810,2.889
train38,T,webcam_r,webcam_c,eye35(outer corner),2.594,2.388
train38,T,webcam_r,webcam_c,eye39(inner corner),1.695,1.862
train38,T,webcam_r,webcam_c,eye89(inner corner),2.399,2.566
train38,T,webcam_r,webcam_c,eye93(outer corner),1.445,1.271
train38,T,webcam_r,webcam_c,nose78(base of nose),2.047,2.418
train38,T,webcam_r,webcam_c,nose84(base of nose),3.011,2.629
train38,S,webcam_r,webcam_l,eye35(outer corner),2.248,1.724
train38,S,webcam_r,webcam_l,eye39(inner corner),3.939,3.657
train38,S,webcam_r,webcam_l,eye89(inner corner),3.498,3.229
train38,S,webcam_r,webcam_l,eye93(outer corner),2.658,2.065
train38,S,webcam_r,webcam_l,nose78(base of nose),4.181,3.944
train38,S,webcam_r,webcam_l,nose84(base of nose),2.977,3.893
train38,T,webcam_r,webcam_l,eye35(outer corner),2.573,2.202
train38,T,webcam_r,webcam_l,eye39(inner corner),2.362,2.257
train38,T,webcam_r,webcam_l,eye89(inner corner),3.466,3.298
train38,T,webcam_r,webcam_l,eye93(outer corner),1.625,1.617
train38,T,webcam_r,webcam_l,nose78(base of nose),4.125,4.658
train38,T,webcam_r,webcam_l,nose84(base of nose),4.936,4.711
train37,S,webcam_c,basler,eye35(outer corner),1.163,1.112
train37,S,webcam_c,basler,eye39(inner corner),1.580,1.415
train37,S,webcam_c,basler,eye89(inner corner),1.037,1.252
train37,S,webcam_c,basler,eye93(outer corner),1.486,1.163
train37,S,webcam_c,basler,nose78(base of nose),1.737,1.410
train37,S,webcam_c,basler,nose84(base of nose),1.144,1.261
train37,T,webcam_c,basler,eye35(outer corner),1.065,1.177
train37,T,webcam_c,basler,eye39(inner corner),1.701,1.710
train37,T,webcam_c,basler,eye89(inner corner),1.499,1.128
train37,T,webcam_c,basler,eye93(outer corner),1.240,1.301
train37,T,webcam_c,basler,nose78(base of nose),1.472,0.907
train37,T,webcam_c,basler,nose84(base of nose),0.470,0.743
train37,S,webcam_l,basler,eye35(outer corner),1.785,1.632
train37,S,webcam_l,basler,eye39(inner corner),1.139,1.291
train37,S,webcam_l,basler,eye89(inner corner),1.666,1.848
train37,S,webcam_l,basler,eye93(outer corner),1.314,1.064
train37,S,webcam_l,basler,nose78(base of nose),0.787,1.566
train37,S,webcam_l,basler,nose84(base of nose),2.521,1.736
train37,T,webcam_l,basler,eye35(outer corner),1.655,1.697
train37,T,webcam_l,basler,eye39(inner corner),1.860,1.763
train37,T,webcam_l,basler,eye89(inner corner),1.687,1.444
train37,T,webcam_l,basler,eye93(outer corner),0.906,1.108
train37,T,webcam_l,basler,nose78(base of nose),0.591,1.220
train37,T,webcam_l,basler,nose84(base of nose),1.796,1.210
train37,S,webcam_l,webcam_c,eye35(outer corner),0.861,1.101
train37,S,webcam_l,webcam_c,eye39(inner corner),1.491,1.224
train37,S,webcam_l,webcam_c,eye89(inner corner),1.488,1.075
train37,S,webcam_l,webcam_c,eye93(outer corner),0.284,0.919
train37,S,webcam_l,webcam_c,nose78(base of nose),1.117,0.589
train37,S,webcam_l,webcam_c,nose84(base of nose),1.483,0.560
train37,T,webcam_l,webcam_c,eye35(outer corner),0.975,1.029
train37,T,webcam_l,webcam_c,eye39(inner corner),1.065,0.809
train37,T,webcam_l,webcam_c,eye89(inner corner),2.513,1.765
train37,T,webcam_l,webcam_c,eye93(outer corner),0.388,1.217
train37,T,webcam_l,webcam_c,nose78(base of nose),1.164,0.637
train37,T,webcam_l,webcam_c,nose84(base of nose),1.333,0.573
train37,S,webcam_r,basler,eye35(outer corner),0.678,0.574
train37,S,webcam_r,basler,eye39(inner corner),1.395,1.565
train37,S,webcam_r,basler,eye89(inner corner),1.312,1.218
train37,S,webcam_r,basler,eye93(outer corner),1.269,1.073
train37,S,webcam_r,basler,nose78(base of nose),2.804,1.950
train37,S,webcam_r,basler,nose84(base of nose),1.686,2.231
train37,T,webcam_r,basler,eye35(outer corner),0.496,0.680
train37,T,webcam_r,basler,eye39(inner corner),1.947,1.909
train37,T,webcam_r,basler,eye89(inner corner),0.832,1.136
train37,T,webcam_r,basler,eye93(outer corner),1.082,1.193
train37,T,webcam_r,basler,nose78(base of nose),3.556,2.949
train37,T,webcam_r,basler,nose84(base of nose),2.931,3.246
train37,S,webcam_r,webcam_c,eye35(outer corner),0.824,0.873
train37,S,webcam_r,webcam_c,eye39(inner corner),1.358,1.423
train37,S,webcam_r,webcam_c,eye89(inner corner),1.341,1.731
train37,S,webcam_r,webcam_c,eye93(outer corner),0.664,0.505
train37,S,webcam_r,webcam_c,nose78(base of nose),4.445,3.149
train37,S,webcam_r,webcam_c,nose84(base of nose),2.415,3.228
train37,T,webcam_r,webcam_c,eye35(outer corner),0.731,0.942
train37,T,webcam_r,webcam_c,eye39(inner corner),1.031,0.926
train37,T,webcam_r,webcam_c,eye89(inner corner),0.869,0.878
train37,T,webcam_r,webcam_c,eye93(outer corner),0.404,1.184
train37,T,webcam_r,webcam_c,nose78(base of nose),5.026,3.865
train37,T,webcam_r,webcam_c,nose84(base of nose),3.350,3.896
train37,S,webcam_r,webcam_l,eye35(outer corner),1.344,1.697
train37,S,webcam_r,webcam_l,eye39(inner corner),0.609,0.496
train37,S,webcam_r,webcam_l,eye89(inner corner),2.640,2.641
train37,S,webcam_r,webcam_l,eye93(outer corner),0.793,0.663
train37,S,webcam_r,webcam_l,nose78(base of nose),3.441,3.368
train37,S,webcam_r,webcam_l,nose84(base of nose),3.704,3.550
train37,T,webcam_r,webcam_l,eye35(outer corner),1.542,1.790
train37,T,webcam_r,webcam_l,eye39(inner corner),0.384,0.415
train37,T,webcam_r,webcam_l,eye89(inner corner),2.248,2.276
train37,T,webcam_r,webcam_l,eye93(outer corner),0.411,0.332
train37,T,webcam_r,webcam_l,nose78(base of nose),3.961,4.063
train37,T,webcam_r,webcam_l,nose84(base of nose),4.487,4.252
train39,S,webcam_c,basler,eye35(outer corner),1.673,1.056
train39,S,webcam_c,basler,eye39(inner corner),0.811,0.506
train39,S,webcam_c,basler,eye89(inner corner),4.046,2.354
train39,S,webcam_c,basler,eye93(outer corner),0.262,1.982
train39,S,webcam_c,basler,nose78(base of nose),3.149,3.521
train39,S,webcam_c,basler,nose84(base of nose),3.312,2.634
train39,T,webcam_c,basler,eye35(outer corner),0.537,0.403
train39,T,webcam_c,basler,eye39(inner corner),0.214,0.471
train39,T,webcam_c,basler,eye89(inner corner),1.273,0.787
train39,T,webcam_c,basler,eye93(outer corner),0.165,0.519
train39,T,webcam_c,basler,nose78(base of nose),0.834,0.962
train39,T,webcam_c,basler,nose84(base of nose),1.309,1.044
train39,S,webcam_l,basler,eye35(outer corner),1.444,1.116
train39,S,webcam_l,basler,eye39(inner corner),1.928,1.581
train39,S,webcam_l,basler,eye89(inner corner),1.321,1.096
train39,S,webcam_l,basler,eye93(outer corner),2.311,2.467
train39,S,webcam_l,basler,nose78(base of nose),4.760,5.075
train39,S,webcam_l,basler,nose84(base of nose),5.126,4.931
train39,T,webcam_l,basler,eye35(outer corner),0.756,0.702
train39,T,webcam_l,basler,eye39(inner corner),2.097,2.125
train39,T,webcam_l,basler,eye89(inner corner),1.536,1.279
train39,T,webcam_l,basler,eye93(outer corner),2.149,1.751
train39,T,webcam_l,basler,nose78(base of nose),4.350,5.094
train39,T,webcam_l,basler,nose84(base of nose),5.773,5.198
train39,S,webcam_l,webcam_c,eye35(outer corner),0.841,0.661
train39,S,webcam_l,webcam_c,eye39(inner corner),1.494,1.887
train39,S,webcam_l,webcam_c,eye89(inner corner),3.438,2.115
train39,S,webcam_l,webcam_c,eye93(outer corner),2.472,1.066
train39,S,webcam_l,webcam_c,nose78(base of nose),1.861,2.222
train39,S,webcam_l,webcam_c,nose84(base of nose),2.236,2.640
train39,T,webcam_l,webcam_c,eye35(outer corner),0.646,0.655
train39,T,webcam_l,webcam_c,eye39(inner corner),2.269,2.539
train39,T,webcam_l,webcam_c,eye89(inner corner),2.662,1.955
train39,T,webcam_l,webcam_c,eye93(outer corner),2.306,1.399
train39,T,webcam_l,webcam_c,nose78(base of nose),4.094,4.538
train39,T,webcam_l,webcam_c,nose84(base of nose),4.823,4.730
train39,S,webcam_r,basler,eye35(outer corner),1.697,0.550
train39,S,webcam_r,basler,eye39(inner corner),1.310,1.194
train39,S,webcam_r,basler,eye89(inner corner),3.210,2.657
train39,S,webcam_r,basler,eye93(outer corner),0.573,1.622
train39,S,webcam_r,basler,nose78(base of nose),2.600,2.435
train39,S,webcam_r,basler,nose84(base of nose),1.968,1.885
